tx_id,visible_in_degree
339100982,1
339100987,1
339100989,1
339100990,1
339100995,1
339100996,1
339101002,1
339101005,1
339101011,1
339101013,1
339101018,1
339101035,16
339101037,0
339101038,0
339101039,1
339101043,1
339101045,1
339101046,1
339101047,0
339101048,0
339101049,1
339101051,1
339101052,1
339101053,1
339101077,1
339101104,0
339101111,0
339101127,1
339101128,0
339101140,1
339101141,1
339101156,1
339101158,1
339101171,0
339101255,0
339101404,1
339101407,1
339101452,1
339101518,1
339101521,1
339101522,1
339101528,0
339101557,1
339101559,1
339101567,1
339101819,1
339101822,1
339101829,1
339101833,1
339101836,1
339101839,0
339101840,1
339101843,3
339101876,1
339101888,1
339101889,0
339101908,0
339101910,1
339101911,1
339101930,11
339101931,0
339101933,0
339101934,0
339101935,0
339101936,0
339101937,0
339101939,0
339101940,0
339101941,0
339101958,0
339101963,0
339101990,2
339102029,1
339102264,1
339102267,1
339102290,1
339102291,1
339102293,1
339102327,1
339102339,1
339102346,1
339102349,0
339102353,1
339102361,1
339102369,1
339102370,1
339102372,1
339102373,1
339102469,1
339102479,2
339102481,1
339102488,1
339102489,0
339102495,1
339102504,0
339102513,1
339102515,1
339102519,0
339102897,1
339102909,1
339102913,0
339102914,1
339102924,2
339102928,2
339102930,3
339103111,1
339103113,1
339103200,1
339103203,0
339103434,1
339103556,1
339103835,1
339103839,1
339103858,1
339103860,1
339104091,1
339104093,1
339104109,1
339104110,1
339104111,0
339104147,1
339104152,1
339104158,1
339104354,1
339104363,1
339104365,1
339104381,1
339104385,1
339104386,1
339104391,1
339104396,1
339104397,1
339104401,1
339104403,0
339104414,1
339104427,0
339104439,1
339104538,1
339104550,1
339104573,1
339104576,1
339104579,1
339104582,1
339104587,1
339104795,1
339104807,0
339104813,1
339104817,1
339104843,1
339104845,0
339104864,1
339105154,0
339105158,1
339105167,1
339105224,1
339105554,1
339105556,1
339105558,1
339105561,1
339105647,0
339105793,1
339105800,1
339105808,1
339105814,1
339105815,0
339105816,1
339105818,0
339105825,0
339105829,1
339105832,1
339105873,0
339105876,0
339105903,1
339105905,1
339105911,1
339105924,1
339105932,1
339105937,1
339105938,1
339105939,1
339105942,1
339105945,1
339105954,1
339105961,1
339105966,1
339105968,1
339105974,1
339105979,1
339105984,1
339105986,1
339105987,1
339105989,1
339105991,1
339105993,1
339105995,1
339105996,1
339105999,1
339106000,1
339106004,1
339106009,1
339106010,1
339106161,1
339106165,1
339106169,1
339106173,1
339106176,1
339106270,1
339106275,1
339106279,1
339106280,1
339106298,1
339106309,1
339106422,1
339106428,1
339106436,1
339106438,1
339106441,1
339106443,1
339106445,1
339106447,1
339106455,1
339106458,1
339106462,1
339106466,1
339106469,1
339106470,1
339106480,1
339106481,1
339106490,1
339106493,1
339106495,1
339106498,1
339106502,1
339106503,1
339106510,1
339106515,1
339106518,1
339106522,1
339106525,1
339106527,1
339106770,1
339106778,1
339106780,1
339106787,1
339106788,1
339106789,1
339106793,1
339106794,1
339106802,1
339106803,1
339107015,1
339107031,1
339107047,1
339107053,1
339107057,1
339107069,1
339107072,1
339107073,1
339107075,1
339107078,1
339107236,1
339107239,1
339107240,1
339107245,1
339107249,1
339107254,1
339107261,1
339107267,1
339107270,1
339107275,1
339107279,1
339107282,1
339107286,1
339107290,1
339107293,1
339107296,1
339107300,1
339107303,1
339107308,1
339107311,1
339107314,1
339107317,1
339107321,1
339107325,1
339107329,1
339107333,1
339107346,1
339107354,1
339107360,1
339107361,1
339107363,1
339107366,1
339107368,1
339107371,1
339107372,1
339107373,1
339107379,1
339107382,1
339107384,1
339107385,1
339107386,1
339107390,1
339107392,0
339107393,1
339107398,1
339107399,2
339107400,1
339107401,1
339107403,1
339107404,1
339107406,2
339107410,2
339107414,1
339107416,1
339107418,1
339107419,1
339107420,1
339107421,1
339107422,1
339107425,1
339107426,1
339107429,1
339107435,1
339107438,1
339107440,1
339107441,1
339107442,1
339107443,1
339107446,1
339107452,1
339107456,1
339107457,1
339107459,1
339107503,1
339107505,1
339107507,1
339107509,1
339107529,1
339107533,0
339107583,1
339107606,0
339107611,1
339107613,0
339107881,0
339107885,1
339107912,1
339108148,1
339108149,0
339108613,1
339108615,1
339109153,1
339109183,1
339109185,1
339109187,1
339109256,1
339109257,0
339109397,1
339109616,1
339109618,1
339109622,1
339109633,1
339110087,1
339110110,1
339110114,1
339110117,1
339110129,1
339110132,0
339110187,0
339110553,1
339110558,1
339110568,1
339110575,1
339110591,1
339110759,0
339110761,0
339110775,1
339110776,1
339110784,1
339110841,0
339110872,1
339110939,1
339110981,0
339110992,1
339111142,1
339111184,0
339111208,1
339111212,1
339111436,1
339111437,1
339111439,1
339111511,1
339111515,1
339111546,0
339111703,1
339111706,1
339111814,1
339111819,1
339111849,0
339111959,1
339111963,1
339111968,1
339112103,1
339112220,1
339112223,1
339112226,1
339112257,1
339112260,1
339112261,1
339112262,1
339112264,1
339112267,1
339112269,1
339112529,1
339112739,1
339112744,1
339112747,1
339112773,0
339112775,0
339113029,1
339113031,1
339113107,1
339113144,1
339113146,1
339113148,1
339113150,1
339113155,1
339113156,1
339113160,1
339113163,1
339113166,1
339113168,1
339113170,1
339113173,1
339113175,1
339113176,1
339113178,1
339113180,1
339113187,1
339113191,1
339113194,1
339113198,1
339113202,1
339113251,0
339113285,1
339113305,0
339113507,1
339113511,1
339113562,1
339113564,1
339113571,1
339113573,1
339113576,1
339113578,2
339113581,1
339113584,0
339113684,0
339114163,1
339114739,1
339114746,1
339114755,1
339114759,0
339114761,0
339114911,1
339114933,2
339114936,2
339114938,3
339114955,1
339114957,1
339114958,1
339114959,1
339114960,1
339115172,0
339115186,0
339115396,1
339115940,0
339115949,1
339116233,1
339116237,1
339116239,1
339116851,0
339117350,1
339117351,1
339117352,1
339117577,1
339117613,5
339117624,1
339117631,0
339117669,0
339118260,26
339118274,1
339118275,1
339118276,0
339118278,0
339118279,0
339118280,1
339118282,0
339118286,2
339118289,2
339118314,0
339118444,1
339118446,1
339118451,1
339118453,1
339118457,1
339118464,1
339118471,1
339118475,1
339118479,1
339118785,10
339118788,0
339118795,0
339118847,1
339118852,0
339119555,0
339119561,2
339119748,1
339120283,1
339120285,1
339120298,1
339120339,1
339120341,1
339120342,1
339120347,1
339120349,1
339120352,1
339120355,1
339120357,1
339120360,1
339120366,1
339120375,1
339120381,1
339120386,1
339120395,1
339120699,1
339120706,1
339120713,1
339120719,1
339120724,1
339120730,1
339120738,1
339120741,1
339120823,0
339120880,7
339120933,5
339120935,0
339120936,17
339120937,0
339120938,93
339120939,0
339120940,0
339120946,56
339120953,1
339120954,1
339120955,1
339120956,1
339120957,0
339120959,0
339120960,1
339120961,0
339120962,1
339120965,1
339120966,1
339120967,0
339120969,0
339120970,1
339120972,1
339120973,1
339120975,1
339120976,1
339120977,1
339120978,1
339120979,1
339120981,1
339120982,1
339120983,1
339120984,1
339120986,1
339120987,0
339120988,1
339120989,1
339120990,1
339120991,1
339120993,1
339150648,1
339153224,1
339153225,1
339153228,1
339153229,1
339153230,1
339153233,1
339153234,1
339153236,1
339153238,1
339153246,1
339153326,1
339153327,1
339153336,1
339153337,1
339153339,1
339153341,1
339153343,1
339153347,1
339153351,1
339153411,1
339153414,1
339153441,1
339153443,2
339153448,1
339153450,1
339153452,1
339153454,1
339153521,1
339153666,1
339153668,0
339153669,2
339153672,1
339153673,1
339153675,2
339153677,1
339153775,1
339153778,5
339153780,2
339153783,1
339153826,0
339153827,1
339153828,1
339153829,0
339153830,0
339153831,0
339153832,0
339153833,1
339153834,0
339153836,6
339153837,0
339153838,0
339153841,1
339153842,1
339153857,1
339153879,1
339153882,1
339153885,1
339153890,0
339153893,1
339153895,1
339153897,1
339153899,1
339153900,1
339153902,1
339153904,1
339153905,1
339153906,1
339153907,1
339153908,1
339153910,1
339153935,1
339153937,0
339153972,2
339153973,0
339154093,1
339154094,1
339154112,1
339154115,0
339154119,1
339154134,1
339154135,0
339154137,1
339154140,1
339154143,1
339154146,1
339154326,5
339154337,2
339154338,1
339154340,1
339154391,1
339154397,1
339154403,1
339154404,1
339154420,1
339154421,1
339154422,1
339154433,1
339154441,1
339154568,1
339154574,1
339154578,2
339154579,3
339154580,2
339154582,1
339154588,1
339154589,1
339154590,1
339154598,1
339154599,1
339154605,1
339154607,1
339154611,1
339154868,1
339154969,1
339154972,0
339155003,1
339155005,1
339155007,1
339155019,1
339155054,3
339155055,1
339155056,1
339155057,1
339155078,1
339155081,1
339155082,1
339155088,1
339155316,1
339155321,1
339155345,1
339155620,1
339155622,1
339155770,4
339155771,0
339155773,1
339155776,0
339155777,1
339155780,1
339155786,1
339155787,1
339155789,1
339155796,1
339155797,1
339155836,1
339155837,1
339155988,1
339155992,1
339155999,1
339156092,1
339156100,1
339156106,1
339156121,1
339156126,1
339156129,2
339156139,1
339156142,1
339156144,1
339156151,1
339156152,1
339156162,1
339156169,1
339156172,1
339156175,1
339156178,1
339156186,1
339156189,1
339156193,1
339156197,1
339156411,1
339156414,1
339156444,1
339156450,1
339156490,1
339156493,1
339156502,8
339156507,1
339156508,0
339156510,1
339156511,0
339156512,0
339156516,0
339156698,1
339156709,1
339156716,1
339156744,1
339156748,4
339156768,1
339156770,1
339156775,2
339156779,2
339156801,6
339156805,1
339156907,10
339156922,1
339156925,1
339157010,1
339157014,1
339157035,0
339157061,1
339157073,4
339157175,1
339157177,4
339157407,4
339157419,0
339157668,1
339157677,2
339157678,2
339157679,2
339157681,2
339157685,1
339157725,1
339157730,1
339157918,1
339157919,1
339157923,1
339157927,21
339157928,0
339157929,0
339157931,0
339157932,0
339157933,0
339157934,0
339157936,1
339157937,0
339157938,1
339157940,1
339157941,1
339157942,0
339157943,0
339157944,1
339157945,33
339158539,1
339158542,1
339158543,1
339158547,1
339159028,1
339159032,1
339159324,3
339159335,0
339159337,0
339159344,3
339159358,0
339159363,7
339159369,1
339160247,1
339160485,1
339160602,2
339160607,1
339160809,2
339160813,1
339160847,1
339160850,0
339160854,1
339160859,1
339161233,1
339161235,0
339161239,1
339161561,1
339161563,1
339161578,1
339161579,1
339164652,1
339165396,0
339171145,1
339171621,3
339171622,4
339171623,3
339171624,2
339171746,3
339171748,4
339172032,0
339172191,1
339172638,1
339174033,1
339174038,0
339174039,2
339174934,3
339174947,3
339174956,0
339175019,1
339175022,0
339175100,127
339175210,0
339175211,0
339175212,0
339175214,0
339175215,0
339175216,0
339175217,0
339175219,0
339175221,0
339175224,0
339175226,0
339175227,1
339175228,0
339175229,0
339175230,0
339175231,1
339175232,1
339175233,0
339175234,1
339175235,0
339175236,0
339175237,1
339175238,0
339175239,0
339175240,0
339175241,0
339175242,0
339175243,0
339175244,0
339175245,0
339175246,0
339175247,0
339175248,0
339175249,1
339175250,1
339175251,1
339175253,0
339175254,1
339175255,0
339175256,0
339175257,0
339175258,0
339175259,0
339175260,0
339175262,0
339175263,1
339175264,0
339175265,0
339175266,0
339175267,4
339175268,0
339175269,0
339175272,0
339175273,0
339175274,0
339175276,0
339175277,0
339175278,0
339175279,1
339175280,1
339175281,0
339175282,0
339175283,0
339175284,0
339175690,1
339175920,1
339175923,1
339179037,1
339190751,1
339200968,1
339203907,1
339207130,0
339213343,1
339259512,1
339259627,2
339259831,1
339259968,1
339259970,1
339259973,1
339259979,1
339259982,10
339260132,24
339260203,1
339260239,1
339260252,1
339260268,1
339260456,2
339260460,1
339260872,1
339260883,1
339260897,1
339260917,3
339261227,1
339261257,1
339261294,1
339261311,1
339261328,1
339261562,1
339261583,1
339261586,3
339261608,1
339261623,1
339261636,1
339261655,1
339261692,1
339261714,1
339262005,1
339262166,1
339262185,1
339262248,1
339262304,1
339262401,1
339262477,1
339262486,1
339262490,1
339262504,1
339263001,1
339263302,1
339263318,1
339263727,1
339264938,28
339265345,81
339265815,1
339266084,2
339266448,1
339266481,1
339266491,1
339266758,1
339266899,1
339267234,1
339267242,1
339267309,1
339267313,1
339267336,1
339267487,1
339267492,7
339267551,2
339267553,3
339268512,1
339269110,1
339269130,1
339269431,1
339269795,1
339269801,1
339271277,1
339271334,1
339271418,1
339271436,1
339271675,1
339271891,1
339271906,2
339271938,4
339271968,1
339271976,1
339272313,1
339272942,1
339275159,1
339276207,2
339278325,2
339278540,1
339278544,1
339278750,1
339278784,1
339280584,2
339280618,1
339281436,1
339282008,1
339282957,1
339284259,1
339285462,1
339285726,1
339285838,1
339289128,3
339289865,3
339291395,1
339291818,1
339291819,1
339291821,1
339291822,1
339291825,1
339291836,1
339291837,1
339291838,1
339291841,1
339291843,1
339291846,1
339291848,1
339291854,1
339291875,1
339291876,1
339291877,1
339291882,1
339291883,2
339291884,1
339291885,1
339291886,1
339291888,1
339292273,1
339292282,1
339292284,13
339293698,1
339294666,1
339295932,2
339331674,0
339368201,1
339368846,2
339370522,0
339374468,1
339375727,1
339376224,4
339376363,1
339376375,0
339383326,1
339383741,14
339385524,0
339387511,1
339399869,1
339402642,1
339434908,1
339434913,1
339434922,1
339435145,1
339435276,1
339435300,1
339435301,1
339435995,0
339438913,0
339447322,0
339453688,1
339453746,1
339456569,1
339456619,2
339456623,0
339456889,2
339456928,1
339458753,0
339459035,0
339463094,1
339465067,1
339465663,2
339465720,1
339467273,0
339468429,0
339470380,1
339470825,1
339473457,0
339473495,0
339473504,1
339473515,0
339473522,1
339473536,0
339473561,0
339473563,1
339473565,0
339473602,0
339473612,1
339473614,1
339473618,1
339473632,0
339473635,1
339473644,1
339473648,1
339473661,1
339474197,0
339474593,0
339474611,0
339474616,1
339475829,0
339475869,0
339475956,0
339475960,0
339476288,0
339476293,0
339476530,1
339477012,0
339477016,1
339477036,0
339477040,1
339477056,1
339477066,1
339477094,1
339477102,1
339477105,1
339477116,1
339477120,1
339477123,1
339477127,1
339477131,1
339477135,0
339477147,1
339477155,1
339477257,1
339477526,1
339477538,1
339477543,1
339477545,1
339477554,1
339477559,1
339477642,1
339477655,1
339477661,1
339477666,1
339477728,1
339477909,1
339478035,1
339478077,0
339478750,0
339479067,0
339479822,0
339480176,0
339480202,0
339480281,0
339480410,0
339480428,0
339480432,1
339480525,1
339480551,1
339480926,0
339481916,1
339483099,0
339483103,0
339483111,0
339483149,0
339483527,0
339484245,0
339484286,0
339484782,0
339485022,0
339485322,1
339485326,0
339486449,0
339486457,0
339486464,0
339486470,1
339486472,1
339486475,1
339486490,1
339486499,1
339486501,1
339486509,1
339486512,1
339486517,1
339486523,1
339486526,1
339486530,1
339486541,1
339486554,1
339486555,1
339486560,1
339486565,1
339486666,1
339486679,1
339486687,1
339486698,1
339486709,1
339486712,1
339486714,1
339486720,1
339486723,1
339486725,1
339486730,1
339486734,1
339486736,1
339486747,1
339486752,1
339486763,1
339486779,1
339486781,1
339486784,1
339486789,1
339486794,1
339486801,1
339486806,1
339486811,1
339486815,1
339486818,1
339486820,1
339486822,1
339486825,1
339486833,1
339486842,1
339486845,1
339486849,1
339486855,1
339486860,1
339486865,1
339487115,1
339487120,1
339487126,1
339487129,1
339487142,1
339487476,1
339487480,1
339487808,1
339487812,3
339489379,0
339489903,0
339489924,0
339489927,0
339490144,0
339490161,1
339490696,1
339490732,1
339490806,0
339491632,0
339491641,0
339491656,0
339492050,0
339492247,0
339492527,0
339494457,0
339495016,0
339495038,0
339495144,0
339495308,0
339495327,0
339495346,1
339495350,1
339495356,1
339495469,0
339495484,0
339495586,1
339495596,1
339495599,1
339495602,1
339495604,1
339495606,1
339495609,1
339495621,0
339495626,1
339495629,1
339495630,1
339495636,1
339495640,1
339495642,1
339495643,1
339495666,0
339495962,0
339495975,0
339496003,0
339496025,0
339496030,0
339496035,0
339496040,0
339496042,0
339496088,1
339496163,0
339496166,0
339496208,0
339496276,0
339496281,0
339496327,0
339496504,0
339496505,0
339496514,0
339496517,0
339496522,0
339496523,0
339496526,0
339496531,0
339496544,0
339497608,0
339497648,0
339497782,0
339497846,0
339497946,0
339497956,0
339497998,0
339498333,0
339498523,0
339499208,0
339499222,0
339500581,1
339502544,63
339504804,32
339506022,1
339508039,1
339510011,1
339512721,1
339513455,1
339514911,1
339516448,1
339519629,1
339520087,1
339524787,3
339525768,0
339525776,1
339548228,1
339551903,1
339552046,1
339552047,1
339552147,1
339552423,1
339552468,1
339552474,1
339552475,1
339552480,1
339552483,1
339552498,1
339552839,9
339552997,1
339553008,1
339553018,1
339553019,1
339553028,1
339553043,0
339553076,1
339553080,1
339553085,1
339553086,1
339553088,1
339553089,1
339553108,1
339553110,1
339553114,1
339553133,1
339553146,1
339553151,1
339553154,1
339553159,1
339553166,1
339553190,0
339553193,0
339553269,1
339553272,1
339553430,1
339553552,1
339553561,1
339553571,1
339553581,1
339553583,0
339553591,1
339553593,1
339553611,0
339553622,1
339553648,1
339553711,0
339553793,2
339554082,0
339554084,1
339554587,0
339555745,1
339555750,1
339555752,1
339555763,1
339555764,1
339555769,1
339555770,1
339555774,1
339555783,1
339555791,1
339555797,1
339555818,1
339555822,1
339555824,1
339555827,1
339555835,1
339555840,1
339555846,1
339555849,1
339555854,1
339555856,1
339555934,1
339556178,1
339556185,1
339556464,1
339556473,1
339556477,1
339556481,1
339556484,1
339556503,3
339556683,2
339556692,2
339556696,0
339556716,0
339556745,1
339556748,0
339557018,1
339557022,0
339557037,1
339557494,1
339557628,0
339557705,1
339557766,1
339557795,1
339557800,1
339557842,1
339558057,1
339558414,1
339558733,1
339558988,3
339559354,0
339559419,1
339559512,1
339559515,1
339559905,2
339559907,1
339559909,1
339560610,1
339560632,1
339560670,1
339560956,1
339560967,1
339560979,2
339560982,2
339560986,1
339560991,1
339561009,1
339561020,1
339561025,1
339561028,1
339561032,1
339561034,1
339561035,1
339561039,1
339561048,1
339561053,2
339561055,1
339561061,1
339561063,1
339561067,1
339561070,1
339561074,1
339561078,1
339561128,2
339561304,1
339561315,1
339561320,1
339561332,2
339561340,1
339561360,1
339561695,1
339561696,1
339561859,1
339561960,1
339561980,1
339561999,1
339562006,1
339562134,1
339562428,1
339562431,1
339562434,1
339562864,1
339563222,0
339563809,1
339563826,1
339564014,1
339564018,1
339564024,1
339564026,1
339564032,1
339564038,1
339564043,1
339564049,1
339564051,1
339564054,1
339564057,1
339564062,1
339564066,1
339564069,1
339564074,1
339564079,1
339564084,1
339564093,1
339564159,0
339564187,0
339564960,1
339565245,1
339565598,1
339565696,1
339565699,0
339565701,1
339566677,0
339567422,1
339567529,1
339567543,1
339567549,1
339567552,1
339567570,1
339568317,41
339568326,1
339568655,0
339568660,0
339568992,1
339568993,1
339569010,1
339569024,2
339569036,1
339569040,1
339569223,1
339569236,1
339569775,0
339569818,0
339569838,0
339569839,1
339570267,0
339570271,0
339570285,2
339570597,1
339570683,0
339570869,1
339571547,1
339571678,1
339571986,2
339571990,0
339572003,2
339572005,1
339572006,1
339572174,1
339573852,3
339573924,1
339573930,2
339573935,1
339573936,0
339573948,2
339573957,2
339573958,0
339573972,1
339574082,0
339574122,1
339574467,0
339574582,2
339574614,0
339576494,10
339576495,0
339576496,0
339576497,0
339576498,0
339576500,0
339576502,0
339576532,0
339576533,0
339581090,0
339581108,0
339581471,0
339581721,1
339581722,1
339592080,1
339594633,1
339596969,1
339598716,1
339598723,1
339598728,1
339599734,1
339599742,1
339599746,1
339605716,1
339607564,1
339608137,1
339632766,1
339641849,1
339641854,1
339641856,1
339641870,1
339641891,1
339641938,4
339641950,1
339642015,1
339642021,3
339642041,1
339642046,1
339642047,1
339642050,1
339642058,1
339642061,1
339642066,1
339642070,1
339642092,1
339642094,1
339642096,1
339642296,0
339642398,1
339642422,1
339642444,1
339642446,1
339642449,1
339642475,1
339642478,1
339642722,1
339642723,1
339642924,1
339642932,1
339642957,1
339642966,1
339642967,0
339642989,1
339642992,1
339642994,2
339642998,1
339643017,1
339643019,1
339643020,1
339643062,1
339643064,1
339643067,1
339643073,1
339643095,1
339643097,1
339643099,1
339643102,1
339643103,1
339643360,1
339643769,1
339643787,1
339643789,1
339643797,1
339643799,1
339643917,1
339643983,1
339643988,1
339643993,1
339643995,1
339643999,1
339644003,1
339644011,1
339644013,1
339644023,1
339644024,1
339644026,1
339644038,1
339644040,1
339644047,1
339644059,1
339644296,0
339644304,1
339644306,2
339644312,2
339644387,1
339644396,1
339644402,1
339644403,1
339644409,1
339644410,1
339644411,1
339644589,0
339644708,1
339644769,4
339644777,1
339644783,1
339644883,1
339645009,1
339645032,1
339645051,1
339645083,0
339645108,1
339645114,1
339645117,1
339645129,1
339645142,1
339645183,4
339645256,1
339645368,1
339645383,1
339646107,1
339646275,1
339646277,1
339646300,2
339646303,4
339646320,2
339646341,1
339646343,1
339646346,1
339646404,1
339646406,1
339646684,1
339646847,1
339646852,1
339646855,0
339646870,1
339646874,1
339646879,1
339646888,1
339646890,1
339646914,1
339646919,1
339646928,1
339646946,1
339647039,1
339647550,1
339647739,1
339647741,1
339647747,0
339647767,1
339647768,1
339647990,1
339648106,1
339648110,1
339648207,1
339648216,1
339648567,1
339648589,0
339648590,0
339648591,0
339648592,0
339648593,0
339648597,1
339648599,0
339648600,2
339648601,0
339648602,0
339648604,1
339648605,0
339648606,1
339648609,0
339648610,0
339648612,1
339648613,0
339648615,2
339648616,0
339648617,0
339648619,0
339648620,57
339648639,1
339648658,1
339648692,2
339648694,1
339648695,1
339649213,1
339649215,1
339649217,1
339649227,0
339649228,0
339649550,2
339649573,1
339649574,1
339649579,1
339649584,1
339649586,1
339649589,1
339649802,1
339650184,0
339650185,2
339650369,2
339651387,1
339651470,2
339651489,7
339652111,0
339652120,1
339653155,2
339653156,0
339653248,2
339653251,0
339654397,5
339659518,1
339662623,1
339662627,1
339662981,1
339664075,1
339673096,1
339674593,0
339678494,1
339689586,2
339691389,1
339697979,1
339698254,1
339721055,0
339732442,0
339732443,1
339732445,1
339732607,1
339732608,1
339732775,0
339732777,2
339732779,1
339732780,0
339733002,1
339733003,1
339733275,1
339733623,1
339733663,1
339733667,1
339733668,1
339733812,1
339733817,1
339733822,3
339733827,1
339733830,1
339733844,1
339733850,1
339733854,1
339733857,1
339733860,1
339734167,1
339734169,1
339734174,1
339734179,1
339734184,1
339734190,1
339734192,1
339734197,1
339734204,1
339734215,1
339734217,1
339734382,1
339734388,1
339734391,1
339734502,0
339734517,1
339734613,1
339734699,1
339737708,1
339737803,1
339737807,1
339737830,1
339737860,1
339738383,1
339738387,1
339738398,1
339738426,1
339738664,1
339740355,1
339740758,1
339742188,1
339743566,1
339744259,1
339747967,1
339748691,3
339748693,1
339748837,1
339748838,1
339754239,1
339756101,1
339756104,1
339802834,1
339827134,1
339827413,1
339827431,1
339828946,1
339833825,1
339835194,1
339836295,1
339837235,6
339837817,4
339838914,1
339843269,3
339851480,6
339865047,0
339865053,0
339885364,1
339888095,1
339888216,1
339893470,1
339899272,1
339899304,1
339900990,1
339902081,1
339920216,1
339920224,1
339920226,1
339920227,1
339920871,1
339921029,1
339921218,1
339921220,1
339921224,1
339921231,1
339921238,1
339921313,1
339922020,1
339924515,1
339924745,2
339924830,0
339924832,1
339925131,1
339932585,1
339935142,1
339936426,0
339936458,1
339936707,0
339937740,0
339937816,1
339938890,0
339949076,0
339949117,1
339963821,1
339964090,1
339964125,2
339964135,1
339964188,1
339964325,1
339964327,1
339964331,1
339964333,1
339964334,1
339964338,1
339964366,1
339964370,1
339964377,1
339964380,1
339964388,1
339964435,1
339964511,1
339964518,1
339964521,1
339964537,1
339964553,1
339964561,1
339964831,1
339965243,2
339965628,1
339965637,1
339965642,1
339965646,1
339965648,1
339965652,1
339965655,1
339965659,1
339965662,1
339965667,1
339965668,1
339965671,1
339965943,1
339965961,2
339966242,1
339966525,1
339966819,1
339966843,1
339966844,1
339967102,2
339967868,1
339967870,1
339967874,1
339967893,1
339967925,2
339967929,1
339967954,1
339968071,1
339968528,1
339968537,1
339968544,1
339968546,1
339968547,1
339968549,1
339968550,1
339968781,1
339968797,1
339968801,1
339968805,1
339968880,1
339968885,1
339968887,1
339968891,1
339968893,1
339968895,2
339969009,1
339969148,1
339969150,1
339969152,1
339969188,1
339969190,1
339969193,1
339969198,1
339969200,1
339969205,1
339969208,1
339969209,1
339969211,1
339969382,1
339969386,1
339969388,1
339969392,1
339969393,1
339969395,1
339969398,1
339969400,2
339969404,1
339969415,1
339969418,1
339969422,1
339969426,1
339969427,2
339969648,1
339969765,1
339969770,1
339969774,1
339969781,6
339971403,1
339972704,1
339972706,1
339972708,1
339973130,1
339973136,1
339973154,1
339973162,1
339973164,1
339973980,1
339974864,1
339975311,1
339975977,7
339976249,0
339976254,2
339976293,28
339976308,23
339976870,1
339976874,1
339976878,1
339977526,1
339977549,1
339977556,1
339977560,1
339977569,1
339977576,1
339977580,1
339977690,1
339977694,1
339977701,1
339979539,1
339979543,1
339979619,1
339979622,1
339979953,1
339980049,1
339980915,1
339981009,1
339981021,1
339981681,1
339982011,1
339982292,1
339982650,1
339983016,1
339983039,1
339983058,1
339983303,1
339983306,1
339983310,1
339983475,1
339983793,1
339983806,1
339983811,1
339983829,1
339983838,1
339991143,1
339995138,1
339995163,1
339995198,1
339995523,0
339995984,1
339996430,1
339996502,2
340009181,0
340010489,1
340014337,1
340018151,1
340071855,1
340072391,1
340072817,1
340072827,1
340072976,1
340072989,1
340072992,1
340072999,1
340074134,1
340074139,1
340074262,1
340074267,1
340074272,1
340074278,1
340074281,1
340074284,1
340074287,1
340074400,1
340074404,1
340074854,1
340074860,1
340074866,1
340075009,1
340075011,1
340075012,1
340075014,1
340075100,1
340075531,3
340075607,1
340075634,11
340075887,1
340076069,1
340076565,1
340076581,1
340076619,2
340076638,1
340076666,1
340076698,1
340076723,1
340076728,2
340076837,1
340076870,1
340077224,1
340077231,1
340077249,1
340077277,1
340077295,1
340077315,1
340079058,1
340079744,1
340079860,1
340080543,1
340080548,1
340080552,1
340080555,1
340080560,1
340080568,1
340080574,1
340080578,1
340080581,1
340080732,1
340080737,1
340080740,1
340081441,1
340083409,1
340107634,1
340147306,0
340163293,1
340182598,1
340190239,1
340190501,2
340200175,1
340255554,1
340287845,1
340291419,2
340291426,1
340291427,2
340308182,0
340310171,0
340327652,1
340402063,1
340403328,1
340445842,1
340495485,0
340496204,0
340500045,1
340506839,1
340510162,0
340510228,0
340538004,0
340615760,1
340632835,0
340655875,0
340678364,1
340683078,1
340684209,1
340685031,1
340685241,1
340685452,1
340685721,0
340685897,1
340686407,1
340698229,1
340698293,1
340698296,1
340698660,1
340698909,1
340699824,1
340701837,4
340701862,1
340702303,0
340703043,1
340705518,1
340705950,1
340708389,1
340708452,1
340708494,1
340708660,1
340709431,1
340711032,1
340740004,0
340754129,1
340761454,1
340832122,3
340839071,1
340841967,0
340850605,1
340876959,1
340878493,1
340879048,0
340879285,1
340879292,1
340880298,1
340880392,1
340880597,1
340881655,0
340881751,1
340882812,1
340883133,1
340884148,1
340884250,1
340884251,1
340890972,1
340892957,1
340919894,1
340932126,1
340941443,1
340965284,1
340987554,1
340988055,1
340990351,1
341011877,1
341016978,1
341081646,1
341094616,1
341106370,1
341107999,1
341130692,1
341130718,1
341140001,0
341160139,1
341172410,0
341172644,1
341172645,1
341173231,6
341186911,1
341227813,1
341234064,0
341242732,1
341286709,0
341365820,1
341402348,0
341436579,1
341441282,1
341451272,0
341499196,0
341545485,1
341588205,1
341608490,0
341619056,1
341654163,1
341669898,1
341692282,0
341692735,1
341693428,1
341699779,1
341700983,1
341734916,0
341777484,0
341807864,1
341892041,1
341893994,1
341902123,2
341924681,0
342002579,1
342076331,4
342076333,1
342137907,1
342245257,1
342257756,1
342283691,0
342287474,1
342298462,1
342388349,1
342465074,0
342510486,1
342511059,1
342539512,1
342542128,1
342542129,1
342584388,1
342584648,1
342639364,1
342674597,1
342680500,0
342781172,0
342808402,1
342831122,1
342845920,1
342864120,2
342918920,0
342934610,0
